type,lat,lng,source,active,directionality,reportedHeadingDeg,userBearing,createdAt,updatedAt,speedLimitKph,zoneLengthMeters,zoneStartLat,zoneStartLng,zoneEndLat,zoneEndLng,id,votes,votesCount
SPEED_LIMIT_ZONE,-1.2509914,36.6865465,SEED,true,BIDIRECTIONAL,0.0,,2025-09-09T05:45:57.771644Z,,50,129,-1.24984412,36.68492717,-1.25052111,36.68587849,1757409863199,0,0
RUMBLE_STRIP,-1.2516454,36.68747677,SEED,true,BIDIRECTIONAL,0.0,,2025-09-09T05:46:02.964760Z,,,,,,,,1757409863205,0,0
RUMBLE_STRIP,-1.25731268,36.69962138,SEED,true,ONE_WAY,0.0,,2025-09-09T05:47:12.831424Z,,,,,,,,1757409863221,0,0
RUMBLE_STRIP,-1.25743948,36.69997913,SEED,true,ONE_WAY,0.0,,2025-09-09T05:47:20.806134Z,,,,,,,,1757409863234,0,0
SPEED_BUMP,-1.2575425,36.70025508,SEED,true,ONE_WAY,0.0,,2025-09-09T05:47:28.491605Z,,,,,,,,1757409863243,0,0
RUMBLE_STRIP,-1.25765779,36.7005891,SEED,true,ONE_WAY,0.0,,2025-09-09T05:47:39.901884Z,,,,,,,,1757409863259,0,0
RUMBLE_STRIP,-1.25813379,36.70204,SEED,true,ONE_WAY,0.0,,2025-09-09T05:48:02.375773Z,,,,,,,,1757409863267,0,0
RUMBLE_STRIP,-1.2582955,36.7024837,SEED,true,ONE_WAY,0.0,,2025-09-09T05:48:07.352725Z,,,,,,,,1757409863272,0,0
SPEED_BUMP,-1.25840059,36.70278103,SEED,true,ONE_WAY,0.0,,2025-09-09T05:48:14.045817Z,,,,,,,,1757409863278,0,0
RUMBLE_STRIP,-1.26003607,36.7093749,SEED,true,ONE_WAY,0.0,,2025-09-09T05:49:02.984888Z,,,,,,,,1757409863287,0,0
SPEED_BUMP,-1.26013456,36.70996685,SEED,true,ONE_WAY,0.0,,2025-09-09T05:49:17.606682Z,,,,,,,,1757409863292,0,0
RUMBLE_STRIP,-1.26021017,36.71031476,SEED,true,ONE_WAY,0.0,,2025-09-09T05:49:25.473291Z,,,,,,,,1757409863298,0,0
RUMBLE_STRIP,-1.26019416,36.71831713,SEED,true,ONE_WAY,0.0,,2025-09-09T05:50:14.201816Z,,,,,,,,1757409863303,0,0
RUMBLE_STRIP,-1.26007492,36.71903543,SEED,true,ONE_WAY,0.0,,2025-09-09T05:50:21.068481Z,,,,,,,,1757409863309,0,0
RUMBLE_STRIP,-1.26253747,36.72746658,SEED,true,ONE_WAY,0.0,,2025-09-09T05:51:11.725876Z,,,,,,,,1757409863317,0,0
SPEED_BUMP,-1.26277411,36.72788221,SEED,true,ONE_WAY,0.0,,2025-09-09T05:51:15.356682Z,,,,,,,,1757409863326,0,0
RUMBLE_STRIP,-1.26404897,36.7322819,SEED,true,ONE_WAY,0.0,,2025-09-09T05:51:52.033023Z,,,,,,,,1757409863336,0,0
SPEED_BUMP,-1.26408689,36.73250583,SEED,true,ONE_WAY,0.0,,2025-09-09T05:52:00.425578Z,,,,,,,,1757409863344,0,0
RUMBLE_STRIP,-1.26440093,36.73593538,SEED,true,ONE_WAY,0.0,,2025-09-09T05:52:33.120170Z,,,,,,,,1757409863353,0,0
SPEED_BUMP,-1.26441351,36.73618333,SEED,true,ONE_WAY,0.0,,2025-09-09T05:52:41.431559Z,,,,,,,,1757409863361,0,0
RUMBLE_STRIP,-1.26435996,36.73971535,SEED,true,ONE_WAY,0.0,,2025-09-09T05:53:15.521967Z,,,,,,,,1757409863370,0,0
SPEED_BUMP,-1.26434992,36.73991024,SEED,true,ONE_WAY,0.0,,2025-09-09T05:53:22.550487Z,,,,,,,,1757409863379,0,0
RUMBLE_STRIP,-1.26415752,36.74786915,SEED,true,ONE_WAY,0.0,,2025-09-09T05:54:33.126094Z,,,,,,,,1757409863390,0,0
RUMBLE_STRIP,-1.26414572,36.74818496,SEED,true,ONE_WAY,0.0,,2025-09-09T05:54:40.595208Z,,,,,,,,1757409863399,0,0
SPEED_BUMP,-1.26412034,36.74844428,SEED,true,ONE_WAY,0.0,,2025-09-09T05:54:48.485644Z,,,,,,,,1757409863408,0,0
RUMBLE_STRIP,-1.26407207,36.74871462,SEED,true,ONE_WAY,0.0,,2025-09-09T05:54:54.835641Z,,,,,,,,1757409863417,0,0
RUMBLE_STRIP,-1.26377173,36.75722611,SEED,true,ONE_WAY,0.0,,2025-09-09T05:55:49.596247Z,,,,,,,,1757409863425,0,0
RUMBLE_STRIP,-1.26372249,36.75768597,SEED,true,ONE_WAY,0.0,,2025-09-09T05:56:00.179823Z,,,,,,,,1757409863435,0,0
SPEED_BUMP,-1.26369994,36.75796089,SEED,true,ONE_WAY,0.0,,2025-09-09T05:56:06.135160Z,,,,,,,,1757409863444,0,0
RUMBLE_STRIP,-1.2636786,36.75818595,SEED,true,ONE_WAY,0.0,,2025-09-09T05:56:12.335649Z,,,,,,,,1757409863457,0,0
RUMBLE_STRIP,-1.26348285,36.76041634,SEED,true,ONE_WAY,0.0,,2025-09-09T05:56:34.566361Z,,,,,,,,1757409863469,0,0
SPEED_BUMP,-1.26337763,36.76103574,SEED,true,ONE_WAY,0.0,,2025-09-09T05:56:38.864333Z,,,,,,,,1757409863478,0,0
RUMBLE_STRIP,-1.26299321,36.76354254,SEED,true,ONE_WAY,0.0,,2025-09-09T05:57:01.517663Z,,,,,,,,1757409863488,0,0
SPEED_BUMP,-1.26297775,36.76362115,SEED,true,ONE_WAY,0.0,,2025-09-09T05:57:03.621039Z,,,,,,,,1757409863497,0,0
RUMBLE_STRIP,-1.26041231,36.7691929,SEED,true,BIDIRECTIONAL,0.0,,2025-09-09T05:57:42.656762Z,,,,,,,,1757409863507,0,0
RUMBLE_STRIP,-1.26034406,36.76949399,SEED,true,ONE_WAY,0.0,,2025-09-09T05:57:44.630572Z,,,,,,,,1757409863516,0,0
SPEED_BUMP,-1.2601948,36.77023828,SEED,true,ONE_WAY,0.0,,2025-09-09T05:57:51.578383Z,,,,,,,,1757409863526,0,0
SPEED_BUMP,-1.25988388,36.79133063,SEED,true,ONE_WAY,0.0,,2025-09-09T06:03:34.918056Z,,,,,,,,1757409863537,0,0
SPEED_BUMP,-1.25937075,36.79031252,SEED,true,BIDIRECTIONAL,0.0,,2025-09-09T06:03:52.053254Z,,,,,,,,1757409863547,0,0
SPEED_BUMP,-1.2589721811851489,36.7894846200943,SEED,true,BIDIRECTIONAL,0.0,,2025-09-09T06:04:04.037363Z,,,,,,,,1757409863557,0,0
SPEED_BUMP,-1.258753298716376,36.78886838257313,USER,true,ONE_WAY,0.0,0.0,2025-09-09T10:33:34.059020Z,,,,,,,,1757414014070,0,0
SPEED_BUMP,-1.25849156,36.78750282,USER,true,BIDIRECTIONAL,254.7,254.7,2025-09-09T10:37:53.141144Z,,,,,,,,1757414273163,0,0
SPEED_BUMP,-1.25829121,36.78938402,USER,true,BIDIRECTIONAL,0.0,0.0,2025-09-09T11:36:07.406516Z,,,,,,,,1757417767431,0,0
SPEED_BUMP,-1.25909322,36.78974582,USER,true,BIDIRECTIONAL,82.5,82.5,2025-09-09T14:41:47.403542Z,,,,,,,,1757428907418,0,0
POTHOLE,-1.25939784,36.79199506,USER,true,BIDIRECTIONAL,4.9,4.9,2025-09-09T14:42:52.090860Z,,,,,,,,1757428972111,0,0
SPEED_BUMP,-1.25975339,36.79722085,USER,true,BIDIRECTIONAL,98.3,98.3,2025-09-09T14:45:20.763029Z,,,,,,,,1757429120782,0,0
SPEED_BUMP,-1.25979887,36.79751712,USER,true,BIDIRECTIONAL,98.8,98.8,2025-09-09T14:45:28.746213Z,,,,,,,,1757429128767,0,0
SPEED_BUMP,-1.25955675,36.80051514,USER,true,BIDIRECTIONAL,348.0,348.0,2025-09-09T15:13:40.289914Z,,,,,,,,1757430820297,0,0
SPEED_BUMP,-1.25900531,36.8007991,USER,true,BIDIRECTIONAL,45.4,45.4,2025-09-09T15:13:54.644541Z,,,,,,,,1757430834655,0,0
SPEED_BUMP,-1.25893374,36.80166333,USER,true,BIDIRECTIONAL,150.2,150.2,2025-09-09T15:14:34.766508Z,,,,,,,,1757430874783,0,0
SPEED_BUMP,-1.25945359,36.80200179,USER,true,ONE_WAY,153.8,153.8,2025-09-09T15:14:49.842940Z,,,,,,,,1757430889854,0,0
SPEED_BUMP,-1.26086222,36.80284157,USER,true,ONE_WAY,164.2,164.2,2025-09-09T15:15:15.708060Z,,,,,,,,1757430915718,0,0
SPEED_BUMP,-1.26640232,36.80578613,USER,true,BIDIRECTIONAL,315.2,315.2,2025-09-09T15:27:15.751098Z,,,,,,,,1757431635769,0,0
POTHOLE,-1.26638968,36.8044358,USER,true,BIDIRECTIONAL,214.9,214.9,2025-09-09T15:27:57.795310Z,,,,,,,,1757431677806,0,0
POTHOLE,-1.26659224,36.8042254,USER,true,BIDIRECTIONAL,225.4,225.4,2025-09-09T15:28:11.850237Z,,,,,,,,1757431691863,0,0
RUMBLE_STRIP,-1.26028981,36.7710909,USER,true,ONE_WAY,258.3,258.3,2025-09-09T17:40:47.596734Z,,,,,,,,1757439647619,0,0
SPEED_BUMP,-1.26035933,36.77073801,USER,true,ONE_WAY,258.7,258.7,2025-09-09T17:40:54.029599Z,,,,,,,,1757439654052,0,0
RUMBLE_STRIP,-1.2604313,36.77036982,USER,true,ONE_WAY,260.1,260.1,2025-09-09T17:40:59.894515Z,,,,,,,,1757439659923,0,0
RUMBLE_STRIP,-1.2627401,36.76517109,USER,true,ONE_WAY,248.5,248.5,2025-09-09T17:41:40.241559Z,,,,,,,,1757439700272,0,0
RUMBLE_STRIP,-1.26289066,36.76473161,USER,true,ONE_WAY,254.7,254.7,2025-09-09T17:41:44.240510Z,,,,,,,,1757439704264,0,0
SPEED_BUMP,-1.26298636,36.76433772,USER,true,ONE_WAY,256.5,256.5,2025-09-09T17:41:52.418601Z,,,,,,,,1757439712449,0,0
RUMBLE_STRIP,-1.26464083,36.73611717,USER,true,ONE_WAY,272.3,272.3,2025-09-09T17:45:44.312534Z,,,,,,,,1757439944338,0,0
SPEED_BUMP,-1.26461595,36.73559247,USER,true,ONE_WAY,275.3,275.3,2025-09-09T17:45:57.288906Z,,,,,,,,1757439957311,0,0
RUMBLE_STRIP,-1.26437914,36.73333543,USER,true,ONE_WAY,277.8,277.8,2025-09-09T17:46:21.522814Z,,,,,,,,1757439981545,0,0
SPEED_BUMP,-1.26436036,36.73318308,USER,true,ONE_WAY,280.4,280.4,2025-09-09T17:46:25.429041Z,,,,,,,,1757439985458,0,0
RUMBLE_STRIP,-1.26382156,36.72982536,USER,true,ONE_WAY,284.5,284.5,2025-09-09T17:46:57.161158Z,,,,,,,,1757440017175,0,0
SPEED_BUMP,-1.26375483,36.72954509,USER,true,ONE_WAY,285.3,285.3,2025-09-09T17:47:02.590049Z,,,,,,,,1757440022608,0,0
SPEED_BUMP,-1.26019874,36.71983024,USER,true,ONE_WAY,267.1,267.1,2025-09-09T17:48:06.372355Z,,,,,,,,1757440086398,0,0
RUMBLE_STRIP,-1.26053446,36.71155223,USER,true,ONE_WAY,100.5,100.5,2025-09-09T17:49:15.470999Z,,,,,,,,1757440155493,0,0
RUMBLE_STRIP,-1.26046623,36.71112961,USER,true,ONE_WAY,280.2,280.2,2025-09-09T17:49:26.205701Z,,,,,,,,1757440166229,0,0
SPEED_BUMP,-1.26041804,36.71087179,USER,true,ONE_WAY,102.3,102.3,2025-09-09T17:49:33.598318Z,,,,,,,,1757440173623,0,0
RUMBLE_STRIP,-1.25899568,36.70425052,USER,true,ONE_WAY,289.0,289.0,2025-09-09T17:50:33.840513Z,,,,,,,,1757440233852,0,0
RUMBLE_STRIP,-1.25880704,36.7037499,USER,true,ONE_WAY,289.9,289.9,2025-09-09T17:50:40.531771Z,,,,,,,,1757440240544,0,0
SPEED_BUMP,-1.25872151,36.70349713,USER,true,ONE_WAY,289.6,289.6,2025-09-09T17:50:48.119823Z,,,,,,,,1757440248150,0,0
RUMBLE_STRIP,-1.25803471,36.70158025,USER,true,ONE_WAY,290.1,290.1,2025-09-09T17:51:10.118049Z,,,,,,,,1757440270148,0,0
RUMBLE_STRIP,-1.25791953,36.70120615,USER,true,ONE_WAY,289.3,289.3,2025-09-09T17:51:16.431001Z,,,,,,,,1757440276460,0,0
SPEED_BUMP,-1.25780436,36.70091478,USER,true,ONE_WAY,290.0,290.0,2025-09-09T17:51:27.856308Z,,,,,,,,1757440287892,0,0
RUMBLE_STRIP,-1.25248831,36.688518,USER,true,ONE_WAY,303.6,303.6,2025-09-09T17:52:51.789647Z,,,,,,,,1757440371819,0,0
RUMBLE_STRIP,-1.24772174,36.68172883,USER,true,ONE_WAY,304.5,304.5,2025-09-09T17:53:33.172451Z,,,,,,,,1757440413202,0,0
RUMBLE_STRIP,-1.24725086,36.68019449,USER,true,ONE_WAY,260.3,260.3,2025-09-09T17:53:47.178773Z,,,,,,,,1757440427203,0,0
SPEED_BUMP,-1.24729375,36.67987274,USER,true,BIDIRECTIONAL,265.8,265.8,2025-09-09T17:53:52.626146Z,,,,,,,,1757440432645,0,0
SPEED_BUMP,-1.24731572,36.67959789,USER,true,BIDIRECTIONAL,264.2,264.2,2025-09-09T17:54:00.060175Z,,,,,,,,1757440440085,0,0
POTHOLE,-1.24766276,36.68202063,USER,true,BIDIRECTIONAL,123.4,123.4,2025-09-09T17:55:37.991404Z,,,,,,,,1757440538022,0,0
POTHOLE,-1.24787053,36.68237292,USER,true,BIDIRECTIONAL,122.4,122.4,2025-09-09T17:55:59.454901Z,,,,,,,,1757440559492,0,0
SPEED_BUMP,-1.27968766,36.76947709,USER,true,BIDIRECTIONAL,215.3,215.3,2025-09-10T06:09:45.998742Z,,,,,,,,1757484586018,0,0
SPEED_BUMP,-1.28044321,36.76998234,USER,true,BIDIRECTIONAL,124.0,124.0,2025-09-10T06:10:13.399070Z,,,,,,,,1757484613425,0,0
SPEED_BUMP,-1.25815948,36.78881219,USER,true,BIDIRECTIONAL,333.7,333.7,2025-09-10T15:11:50.103707Z,,,,,,,,1757517110129,0,0
SPEED_BUMP,-1.25776929,36.78863936,USER,true,BIDIRECTIONAL,334.8,334.8,2025-09-10T15:12:00.233502Z,,,,,,,,1757517120267,0,0
SPEED_BUMP,-1.2571698,36.78821757,USER,true,BIDIRECTIONAL,286.8,286.8,2025-09-10T15:12:21.717664Z,,,,,,,,1757517141741,0,0
SPEED_BUMP,-1.256662,36.78669651,USER,true,ONE_WAY,289.1,289.1,2025-09-10T15:12:45.383598Z,,,,,,,,1757517165405,0,0
SPEED_BUMP,-1.25619889,36.78616419,USER,true,BIDIRECTIONAL,276.7,276.7,2025-09-10T15:13:04.118922Z,,,,,,,,1757517184156,0,0
SPEED_BUMP,-1.25591956,36.78433112,USER,true,BIDIRECTIONAL,278.0,278.0,2025-09-10T15:13:33.424625Z,,,,,,,,1757517213463,0,0
SPEED_BUMP,-1.25582208,36.78355094,USER,true,BIDIRECTIONAL,277.4,277.4,2025-09-10T15:13:50.347421Z,,,,,,,,1757517230370,0,0
SPEED_BUMP,-1.25559706,36.78212246,USER,true,BIDIRECTIONAL,280.0,280.0,2025-09-10T15:14:21.426957Z,,,,,,,,1757517261455,0,0
SPEED_BUMP,-1.25549136,36.78153427,USER,true,BIDIRECTIONAL,282.2,282.2,2025-09-10T15:14:37.077370Z,,,,,,,,1757517277110,0,0
SPEED_BUMP,-1.25486808,36.77875145,USER,true,BIDIRECTIONAL,286.3,286.3,2025-09-10T15:15:11.757569Z,,,,,,,,1757517311779,0,0
SPEED_BUMP,-1.25397765,36.77530376,USER,true,BIDIRECTIONAL,286.7,286.7,2025-09-10T15:15:57.033982Z,,,,,,,,1757517357065,0,0
SPEED_BUMP,-1.25046836,36.76950168,USER,true,BIDIRECTIONAL,270.4,270.4,2025-09-10T15:19:12.233132Z,,,,,,,,1757517552264,0,0
SPEED_BUMP,-1.25048078,36.76901223,USER,true,BIDIRECTIONAL,269.4,269.4,2025-09-10T15:19:25.401263Z,,,,,,,,1757517565431,0,0
SPEED_BUMP,-1.25050149,36.7682489,USER,true,BIDIRECTIONAL,269.0,269.0,2025-09-10T15:19:40.682636Z,,,,,,,,1757517580713,0,0
SPEED_BUMP,-1.25053148,36.76764363,USER,true,BIDIRECTIONAL,268.2,268.2,2025-09-10T15:19:53.707318Z,,,,,,,,1757517593733,0,0
SPEED_BUMP,-1.25063342,36.76585047,USER,true,BIDIRECTIONAL,268.4,268.4,2025-09-10T15:20:36.926181Z,,,,,,,,1757517636962,0,0
SPEED_BUMP,-1.25067018,36.76492139,USER,true,BIDIRECTIONAL,266.6,266.6,2025-09-10T15:20:52.732814Z,,,,,,,,1757517652769,0,0
SPEED_BUMP,-1.25102499,36.75878763,USER,true,BIDIRECTIONAL,264.9,264.9,2025-09-10T15:22:05.366028Z,,,,,,,,1757517725399,0,0
SPEED_BUMP,-1.25116773,36.75747084,USER,true,BIDIRECTIONAL,262.1,262.1,2025-09-10T15:22:24.472813Z,,,,,,,,1757517744497,0,0
SPEED_BUMP,-1.25133675,36.75673921,USER,true,BIDIRECTIONAL,258.4,258.4,2025-09-10T15:22:40.698385Z,,,,,,,,1757517760722,0,0
SPEED_BUMP,-1.25150518,36.75601068,USER,true,BIDIRECTIONAL,259.2,259.2,2025-09-10T15:22:56.717492Z,,,,,,,,1757517776750,0,0
SPEED_BUMP,-1.25282878,36.75414994,USER,true,BIDIRECTIONAL,184.5,184.5,2025-09-10T15:23:36.366352Z,,,,,,,,1757517816397,0,0
SPEED_BUMP,-1.25402733,36.75321405,USER,true,BIDIRECTIONAL,242.0,242.0,2025-09-10T15:23:57.734496Z,,,,,,,,1757517837754,0,0
SPEED_BUMP,-1.25523973,36.75185884,USER,true,BIDIRECTIONAL,217.8,217.8,2025-09-10T15:24:24.499974Z,,,,,,,,1757517864539,0,0
SPEED_BUMP,-1.25648191,36.75137122,USER,true,BIDIRECTIONAL,187.3,187.3,2025-09-10T15:24:46.849886Z,,,,,,,,1757517886886,0,0
SPEED_BUMP,-1.2588434,36.75103168,USER,true,BIDIRECTIONAL,189.7,189.7,2025-09-10T15:25:10.382826Z,,,,,,,,1757517910421,0,0
SPEED_BUMP,-1.25975728,36.75090234,USER,true,BIDIRECTIONAL,189.8,189.8,2025-09-10T15:25:29.680358Z,,,,,,,,1757517929718,0,0
RUMBLE_STRIP,-1.26024112,36.71987053,USER,true,ONE_WAY,272.7,272.7,2025-09-11T14:48:45.639533Z,,,,,,,,1757602125674,0,0
SPEED_BUMP,-1.26027652,36.71946043,USER,true,ONE_WAY,260.6,260.6,2025-09-11T14:48:52.206683Z,,,,,,,,1757602132244,0,0
SPEED_BUMP,-1.257595,36.80125192,USER,true,BIDIRECTIONAL,333.0,333.0,2025-09-12T07:53:03.246535Z,,,,,,,,1757663583279,0,0
SPEED_BUMP,-1.25616124,36.79886563,USER,true,BIDIRECTIONAL,288.7,288.7,2025-09-12T07:53:47.503332Z,,,,,,,,1757663627523,0,0
SPEED_BUMP,-1.25533622,36.79899075,USER,true,BIDIRECTIONAL,101.1,101.1,2025-09-12T07:54:30.351160Z,,,,,,,,1757663670390,0,0
SPEED_BUMP,-1.25570072,36.80004543,USER,true,BIDIRECTIONAL,113.6,113.6,2025-09-12T07:54:46.487804Z,,,,,,,,1757663686518,0,0
SPEED_BUMP,-1.25485946,36.80193944,USER,true,BIDIRECTIONAL,290.4,290.4,2025-09-12T07:56:16.317671Z,,,,,,,,1757663776355,0,0
POTHOLE,-1.25178451,36.79419415,USER,true,ONE_WAY,291.7,291.7,2025-09-12T07:57:45.785266Z,,,,,,,,1757663865806,0,0
SPEED_BUMP,-1.25175106,36.79410376,USER,true,BIDIRECTIONAL,291.9,291.9,2025-09-12T07:57:52.134512Z,,,,,,,,1757663872171,0,0
POTHOLE,-1.25145895,36.7932004,USER,true,ONE_WAY,221.8,221.8,2025-09-12T07:58:17.702037Z,,,,,,,,1757663897727,0,0
SPEED_BUMP,-1.25175298,36.79310484,USER,true,BIDIRECTIONAL,202.2,202.2,2025-09-12T07:58:26.667828Z,,,,,,,,1757663906715,0,0
SPEED_BUMP,-1.2524618,36.79282423,USER,true,BIDIRECTIONAL,202.5,202.5,2025-09-12T07:58:42.689085Z,,,,,,,,1757663922729,0,0
SPEED_BUMP,-1.2529716,36.79261326,USER,true,BIDIRECTIONAL,200.8,200.8,2025-09-12T07:58:53.672487Z,,,,,,,,1757663933696,0,0
SPEED_BUMP,-1.25336193,36.79247165,USER,true,BIDIRECTIONAL,203.1,203.1,2025-09-12T07:59:03.773815Z,,,,,,,,1757663943810,0,0
POTHOLE,-1.25363437,36.79234683,USER,true,BIDIRECTIONAL,207.2,207.2,2025-09-12T07:59:15.167693Z,,,,,,,,1757663955208,0,0
SPEED_BUMP,-1.25580241,36.79744899,USER,true,BIDIRECTIONAL,270.2,270.2,2025-09-12T08:05:57.420056Z,,,,,,,,1757664357459,0,0
POTHOLE,-1.2558438,36.79707237,USER,true,BIDIRECTIONAL,267.8,267.8,2025-09-12T08:06:05.136701Z,,,,,,,,1757664365173,0,0
SPEED_BUMP,-1.25593585,36.79579951,USER,true,BIDIRECTIONAL,262.2,262.2,2025-09-12T08:06:33.734249Z,,,,,,,,1757664393773,0,0
SPEED_BUMP,-1.25669793,36.79062724,USER,true,BIDIRECTIONAL,259.1,259.1,2025-09-12T08:07:45.703218Z,,,,,,,,1757664465729,0,0
SPEED_BUMP,-1.25676421,36.79034462,USER,true,BIDIRECTIONAL,258.5,258.5,2025-09-12T08:07:52.483489Z,,,,,,,,1757664472520,0,0
SPEED_BUMP,-1.25715759,36.78873654,USER,true,BIDIRECTIONAL,257.5,257.5,2025-09-12T08:08:15.073044Z,,,,,,,,1757664495102,0,0
POTHOLE,-1.25614369,36.79199969,USER,true,ONE_WAY,71.4,71.4,2025-09-12T14:36:18.443028Z,,,,,,,,1757687778474,0,0
