lat,lng,type,source,active,directionality,reportedHeadingDeg,userBearing,createdAt,updatedAt,speedLimitKph,zoneLengthMeters,zoneStartLat,zoneStartLng,zoneEndLat,zoneEndLng,id,votes,votesCount
-1.42337,37.23246,SPEED_BUMP,USER,True,BIDIRECTIONAL,12.9,12.9,2025-09-13T12:51:34.390614Z,,,,,,,,1757767894480,0,0
-1.42305,37.23252,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,11.6,11.6,2025-09-13T12:51:38.846894Z,,,,,,,,1757767898952,0,0
-1.42265,37.23262,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,14.4,14.4,2025-09-13T12:51:42.590377Z,,,,,,,,1757767902678,0,0
-1.41796,37.23292,POTHOLE,USER,True,ONE_WAY,318.5,318.5,2025-09-13T12:52:19.089364Z,,,,,,,,1757767939180,0,0
-1.41694,37.23207,POTHOLE,USER,True,BIDIRECTIONAL,320.7,320.7,2025-09-13T12:52:27.657468Z,,,,,,,,1757767947740,0,0
-1.41649,37.2317,POTHOLE,USER,True,BIDIRECTIONAL,320.5,320.5,2025-09-13T12:52:32.438707Z,,,,,,,,1757767952525,0,0
-1.41485,37.23035,POTHOLE,USER,True,BIDIRECTIONAL,323.2,323.2,2025-09-13T12:52:45.633029Z,,,,,,,,1757767965730,0,0
-1.41445,37.23011,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,335.0,335.0,2025-09-13T12:52:49.797241Z,,,,,,,,1757767969889,0,0
-1.41316,37.23025,POTHOLE,USER,True,BIDIRECTIONAL,355.6,355.6,2025-09-13T12:53:02.440232Z,,,,,,,,1757767982585,0,0
-1.41264,37.2298,POTHOLE,USER,True,BIDIRECTIONAL,301.9,301.9,2025-09-13T12:53:10.659780Z,,,,,,,,1757767990759,0,0
-1.41151,37.22911,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,339.0,339.0,2025-09-13T12:53:21.911764Z,,,,,,,,1757768002000,0,0
-1.41018,37.22865,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,315.3,315.3,2025-09-13T12:53:33.718066Z,,,,,,,,1757768013817,0,0
-1.40986,37.22831,POTHOLE,USER,True,BIDIRECTIONAL,315.5,315.5,2025-09-13T12:53:37.587257Z,,,,,,,,1757768017683,0,0
-1.40813,37.22767,POTHOLE,USER,True,BIDIRECTIONAL,346.7,346.7,2025-09-13T12:53:52.385100Z,,,,,,,,1757768032473,0,0
-1.40566,37.22614,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,300.1,300.1,2025-09-13T12:54:22.195211Z,,,,,,,,1757768062290,0,0
-1.40521,37.2254,SPEED_BUMP,USER,True,BIDIRECTIONAL,307.7,307.7,2025-09-13T12:54:29.600244Z,,,,,,,,1757768069691,0,0
-1.40412,37.22494,SPEED_BUMP,USER,True,BIDIRECTIONAL,23.8,23.8,2025-09-13T12:54:43.861047Z,,,,,,,,1757768084016,0,0
-1.4025,37.22734,POTHOLE,USER,True,BIDIRECTIONAL,37.1,37.1,2025-09-13T12:55:12.038966Z,,,,,,,,1757768112131,0,0
-1.40146,37.22695,SPEED_BUMP,USER,True,BIDIRECTIONAL,338.8,338.8,2025-09-13T12:55:24.302724Z,,,,,,,,1757768124404,0,0
-1.401,37.22678,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,339.9,339.9,2025-09-13T12:55:30.839621Z,,,,,,,,1757768130938,0,0
-1.40061,37.22664,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,342.4,342.4,2025-09-13T12:55:35.222880Z,,,,,,,,1757768135321,0,0
-1.39655,37.23022,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,92.7,92.7,2025-09-13T12:56:17.928803Z,,,,,,,,1757768178022,0,0
-1.39655,37.2308,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,81.2,81.2,2025-09-13T12:56:24.572981Z,,,,,,,,1757768184664,0,0
-1.39564,37.23048,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,304.2,304.2,2025-09-13T12:56:39.892954Z,,,,,,,,1757768199990,0,0
-1.39537,37.2301,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,308.4,308.4,2025-09-13T12:56:43.827729Z,,,,,,,,1757768203924,0,0
-1.39295,37.2282,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,308.9,308.9,2025-09-13T12:57:03.792953Z,,,,,,,,1757768223888,0,0
-1.39092,37.22596,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,293.3,293.3,2025-09-13T12:57:25.653905Z,,,,,,,,1757768245758,0,0
-1.3861,37.22142,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,344.9,344.9,2025-09-13T12:58:07.650015Z,,,,,,,,1757768287731,0,0
-1.3854,37.22123,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,344.4,344.4,2025-09-13T12:58:13.633314Z,,,,,,,,1757768293713,0,0
-1.38525,37.22118,SPEED_BUMP,USER,True,BIDIRECTIONAL,343.9,343.9,2025-09-13T12:58:16.820748Z,,,,,,,,1757768296895,0,0
-1.38355,37.22085,SPEED_BUMP,USER,True,ONE_WAY,356.7,356.7,2025-09-13T12:58:31.660415Z,,,,,,,,1757768311734,0,0
-1.38306,37.22083,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,358.5,358.5,2025-09-13T12:58:38.295454Z,,,,,,,,1757768318371,0,0
-1.38244,37.22081,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,358.4,358.4,2025-09-13T12:58:43.558867Z,,,,,,,,1757768323664,0,0
-1.37346,37.22074,POTHOLE,USER,True,ONE_WAY,328.0,328.0,2025-09-13T13:00:06.411022Z,,,,,,,,1757768406510,0,0
-1.34509,37.21991,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,0.2,0.2,2025-09-13T13:03:13.338092Z,,,,,,,,1757768593421,0,0
-1.3446,37.21991,SPEED_BUMP,USER,True,BIDIRECTIONAL,1.9,1.9,2025-09-13T13:03:17.715975Z,,,,,,,,1757768597793,0,0
-1.3406,37.2198,SPEED_BUMP,USER,True,BIDIRECTIONAL,359.8,359.8,2025-09-13T13:03:53.726637Z,,,,,,,,1757768633793,0,0
-1.34013,37.21979,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,357.2,357.2,2025-09-13T13:04:01.857588Z,,,,,,,,1757768641952,0,0
-1.33965,37.21978,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,358.0,358.0,2025-09-13T13:04:10.172646Z,,,,,,,,1757768650250,0,0
-1.32639,37.21945,POTHOLE,USER,True,BIDIRECTIONAL,355.3,355.3,2025-09-13T13:05:53.626086Z,,,,,,,,1757768753718,0,0
-1.32533,37.21942,POTHOLE,USER,True,BIDIRECTIONAL,354.3,354.3,2025-09-13T13:06:16.077882Z,,,,,,,,1757768776158,0,0
-1.30583,37.21892,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,357.2,357.2,2025-09-13T13:09:04.535212Z,,,,,,,,1757768944605,0,0
-1.29362,37.21384,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,18.8,18.8,2025-09-13T16:10:55.651881Z,,,,,,,,1757779855728,0,0
-1.29311,37.214,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,23.6,23.6,2025-09-13T16:11:09.960856Z,,,,,,,,1757779870024,0,0
-1.29272,37.21415,RUMBLE_STRIP,USER,True,ONE_WAY,24.0,24.0,2025-09-13T16:11:20.405617Z,,,,,,,,1757779880473,0,0
-1.29238,37.2143,SPEED_BUMP,USER,True,BIDIRECTIONAL,26.0,26.0,2025-09-13T16:11:28.475599Z,,,,,,,,1757779888535,0,0
-1.29194,37.21448,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,24.2,24.2,2025-09-13T16:11:38.792647Z,,,,,,,,1757779898866,0,0
-1.29153,37.21463,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,23.4,23.4,2025-09-13T16:11:50.383433Z,,,,,,,,1757779910437,0,0
-1.29111,37.21476,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,12.3,12.3,2025-09-13T16:12:02.872617Z,,,,,,,,1757779922922,0,0
-1.29072,37.21378,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,280.9,280.9,2025-09-13T16:23:28.832797Z,,,,,,,,1757780608891,0,0
-1.29067,37.21329,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,278.9,278.9,2025-09-13T16:23:42.022274Z,,,,,,,,1757780622085,0,0
-1.28604,37.18482,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,276.2,276.2,2025-09-13T16:26:45.313273Z,,,,,,,,1757780805394,0,0
-1.28598,37.18411,SPEED_BUMP,USER,True,BIDIRECTIONAL,275.0,275.0,2025-09-13T16:26:53.093080Z,,,,,,,,1757780813154,0,0
-1.28592,37.18352,SPEED_BUMP,USER,True,BIDIRECTIONAL,276.3,276.3,2025-09-13T16:27:03.695562Z,,,,,,,,1757780823761,0,0
-1.28585,37.18266,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,275.0,275.0,2025-09-13T16:27:14.852260Z,,,,,,,,1757780834931,0,0
-1.28578,37.18184,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,274.0,274.0,2025-09-13T16:27:32.246399Z,,,,,,,,1757780852305,0,0
-1.27737,37.13846,SPEED_BUMP,USER,True,BIDIRECTIONAL,278.3,278.3,2025-09-13T16:36:09.630854Z,,,,,,,,1757781369688,0,0
-1.2771,37.11963,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,265.5,265.5,2025-09-13T16:39:08.439920Z,,,,,,,,1757781548494,0,0
-1.27718,37.11893,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,263.4,263.4,2025-09-13T16:39:19.572801Z,,,,,,,,1757781559640,0,0
-1.27724,37.11846,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,261.4,261.4,2025-09-13T16:39:31.107363Z,,,,,,,,1757781571171,0,0
-1.27731,37.11801,SPEED_BUMP,USER,True,BIDIRECTIONAL,259.7,259.7,2025-09-13T16:39:40.441275Z,,,,,,,,1757781580512,0,0
-1.27739,37.11762,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,259.2,259.2,2025-09-13T16:39:49.194519Z,,,,,,,,1757781589251,0,0
-1.27755,37.1168,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,259.0,259.0,2025-09-13T16:40:05.129345Z,,,,,,,,1757781605195,0,0
-1.27777,37.11588,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,256.0,256.0,2025-09-13T16:40:20.862266Z,,,,,,,,1757781620935,0,0
-1.28353,37.10131,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,260.6,260.6,2025-09-13T16:42:58.426055Z,,,,,,,,1757781778478,0,0
-1.28365,37.10042,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,262.6,262.6,2025-09-13T16:43:16.577177Z,,,,,,,,1757781796627,0,0
-1.28369,37.1,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,264.5,264.5,2025-09-13T16:43:26.129279Z,,,,,,,,1757781806198,0,0
-1.28374,37.09951,SPEED_BUMP,USER,True,BIDIRECTIONAL,265.3,265.3,2025-09-13T16:43:34.418928Z,,,,,,,,1757781814472,0,0
-1.28381,37.09821,SPEED_BUMP,USER,True,BIDIRECTIONAL,266.0,266.0,2025-09-13T16:45:12.729401Z,,,,,,,,1757781912804,0,0
-1.28383,37.0979,SPEED_BUMP,USER,True,BIDIRECTIONAL,267.3,267.3,2025-09-13T16:45:25.346461Z,,,,,,,,1757781925411,0,0
-1.28387,37.09705,SPEED_BUMP,USER,True,BIDIRECTIONAL,269.1,269.1,2025-09-13T16:46:44.985746Z,,,,,,,,1757782005052,0,0
-1.28393,37.09612,SPEED_BUMP,USER,True,BIDIRECTIONAL,265.9,265.9,2025-09-13T16:48:30.846053Z,,,,,,,,1757782110925,0,0
-1.28398,37.09516,SPEED_BUMP,USER,True,BIDIRECTIONAL,266.9,266.9,2025-09-13T16:49:10.349436Z,,,,,,,,1757782150419,0,0
-1.28405,37.09388,SPEED_BUMP,USER,True,BIDIRECTIONAL,267.6,267.6,2025-09-13T16:49:39.658186Z,,,,,,,,1757782179735,0,0
-1.28408,37.09306,SPEED_BUMP,USER,True,BIDIRECTIONAL,267.8,267.8,2025-09-13T16:49:58.613303Z,,,,,,,,1757782198676,0,0
-1.28409,37.09249,SPEED_BUMP,USER,True,BIDIRECTIONAL,269.8,269.8,2025-09-13T16:50:17.246329Z,,,,,,,,1757782217327,0,0
-1.28407,37.09201,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,269.5,269.5,2025-09-13T16:50:35.930347Z,,,,,,,,1757782236006,0,0
-1.28403,37.09117,RUMBLE_STRIP,USER,True,BIDIRECTIONAL,274.0,274.0,2025-09-13T16:50:59.677571Z,,,,,,,,1757782259749,0,0
-1.28399,37.09071,RUMBLE_STRIP,USER,True,ONE_WAY,275.2,275.2,2025-09-13T16:51:07.896721Z,,,,,,,,1757782267967,0,0
-1.28273,37.06721,SPEED_BUMP,USER,True,BIDIRECTIONAL,269.5,269.5,2025-09-13T16:55:17.229159Z,,,,,,,,1757782517298,0,0
-1.28276,37.06641,SPEED_BUMP,USER,True,BIDIRECTIONAL,270.6,270.6,2025-09-13T16:55:30.993585Z,,,,,,,,1757782531063,0,0
-1.28275,37.06565,SPEED_BUMP,USER,True,BIDIRECTIONAL,270.5,270.5,2025-09-13T16:55:48.883075Z,,,,,,,,1757782548948,0,0
-1.28273,37.06488,SPEED_BUMP,USER,True,BIDIRECTIONAL,274.3,274.3,2025-09-13T16:56:00.598195Z,,,,,,,,1757782560655,0,0
-1.28262,37.06374,SPEED_BUMP,USER,True,BIDIRECTIONAL,275.5,275.5,2025-09-13T16:56:14.883060Z,,,,,,,,1757782574938,0,0
-1.27963,37.0487,SPEED_BUMP,USER,True,BIDIRECTIONAL,276.5,276.5,2025-09-13T16:58:29.746962Z,,,,,,,,1757782709829,0,0
-1.2794,37.04638,SPEED_BUMP,USER,True,BIDIRECTIONAL,275.5,275.5,2025-09-13T16:58:52.681302Z,,,,,,,,1757782732745,0,0
-1.27776,37.02993,SPEED_BUMP,USER,True,BIDIRECTIONAL,275.8,275.8,2025-09-13T17:01:57.265229Z,,,,,,,,1757782917340,0,0
-1.27603,37.01137,SPEED_BUMP,USER,True,BIDIRECTIONAL,274.7,274.7,2025-09-13T17:04:42.736690Z,,,,,,,,1757783082799,0,0
-1.27592,37.01012,SPEED_BUMP,USER,True,BIDIRECTIONAL,275.4,275.4,2025-09-13T17:05:12.930896Z,,,,,,,,1757783112997,0,0
-1.27553,37.00599,SPEED_BUMP,USER,True,BIDIRECTIONAL,275.5,275.5,2025-09-13T17:06:02.963189Z,,,,,,,,1757783163034,0,0
-1.27345,37.00032,SPEED_BUMP,USER,True,BIDIRECTIONAL,303.9,303.9,2025-09-13T17:08:03.610613Z,,,,,,,,1757783283679,0,0
-1.26771,36.99081,SPEED_BUMP,USER,True,BIDIRECTIONAL,300.6,300.6,2025-09-13T17:11:08.328661Z,,,,,,,,1757783468414,0,0
-1.26703,36.98971,SPEED_BUMP,USER,True,BIDIRECTIONAL,302.4,302.4,2025-09-13T17:11:27.496242Z,,,,,,,,1757783487581,0,0
-1.26536,36.98641,SPEED_BUMP,USER,True,BIDIRECTIONAL,291.3,291.3,2025-09-13T17:12:09.595268Z,,,,,,,,1757783529670,0,0
-1.26784,36.97982,RUMBLE_STRIP,USER,True,ONE_WAY,221.6,221.6,2025-09-13T17:14:46.098809Z,,,,,,,,1757783686184,0,0
-1.26818,36.97951,RUMBLE_STRIP,USER,True,ONE_WAY,222.9,222.9,2025-09-13T17:14:51.929592Z,,,,,,,,1757783692019,0,0
-1.26848,36.97924,SPEED_BUMP,USER,True,ONE_WAY,222.2,222.2,2025-09-13T17:14:57.630105Z,,,,,,,,1757783697707,0,0
-1.27644,36.97063,RUMBLE_STRIP,USER,True,ONE_WAY,225.2,225.2,2025-09-13T17:16:25.314409Z,,,,,,,,1757783785440,0,0
-1.27687,36.97022,RUMBLE_STRIP,USER,True,ONE_WAY,223.5,223.5,2025-09-13T17:16:31.511722Z,,,,,,,,1757783791591,0,0
-1.27812,36.96888,RUMBLE_STRIP,USER,True,ONE_WAY,229.4,229.4,2025-09-13T17:17:01.894850Z,,,,,,,,1757783821977,0,0
-1.27833,36.96861,SPEED_BUMP,USER,True,ONE_WAY,233.4,233.4,2025-09-13T17:17:17.301638Z,,,,,,,,1757783837387,0,0
-1.28268,36.9604,RUMBLE_STRIP,USER,True,ONE_WAY,238.8,238.8,2025-09-13T17:19:00.663217Z,,,,,,,,1757783940743,0,0
-1.28287,36.9601,SPEED_BUMP,USER,True,ONE_WAY,240.4,240.4,2025-09-13T17:19:09.154653Z,,,,,,,,1757783949231,0,0
-1.28352,36.95906,RUMBLE_STRIP,USER,True,ONE_WAY,237.9,237.9,2025-09-13T17:19:26.113399Z,,,,,,,,1757783966201,0,0
-1.28384,36.95855,RUMBLE_STRIP,USER,True,ONE_WAY,238.2,238.2,2025-09-13T17:19:34.501428Z,,,,,,,,1757783974585,0,0
-1.28461,36.95731,RUMBLE_STRIP,USER,True,ONE_WAY,239.3,239.3,2025-09-13T17:19:56.512582Z,,,,,,,,1757783996588,0,0
-1.28476,36.95702,SPEED_BUMP,USER,True,ONE_WAY,238.3,238.3,2025-09-13T17:20:05.663428Z,,,,,,,,1757784005745,0,0
-1.28855,36.95099,RUMBLE_STRIP,USER,True,ONE_WAY,238.2,238.2,2025-09-13T17:21:20.944583Z,,,,,,,,1757784081013,0,0
-1.2888,36.95059,SPEED_BUMP,USER,True,ONE_WAY,239.8,239.8,2025-09-13T17:21:35.780525Z,,,,,,,,1757784095862,0,0
-1.28914,36.95004,RUMBLE_STRIP,USER,True,ONE_WAY,238.2,238.2,2025-09-13T17:21:45.856099Z,,,,,,,,1757784105936,0,0
-1.29181,36.94571,RUMBLE_STRIP,USER,True,ONE_WAY,236.9,236.9,2025-09-13T17:22:23.735228Z,,,,,,,,1757784143816,0,0
-1.29198,36.94545,RUMBLE_STRIP,USER,True,ONE_WAY,236.0,236.0,2025-09-13T17:22:27.427327Z,,,,,,,,1757784147502,0,0
-1.29207,36.94532,SPEED_BUMP,USER,True,ONE_WAY,234.9,234.9,2025-09-13T17:22:32.441029Z,,,,,,,,1757784152516,0,0
-1.3054,36.93471,RUMBLE_STRIP,USER,True,ONE_WAY,216.7,216.7,2025-09-13T17:24:06.539910Z,,,,,,,,1757784246615,0,0
-1.30569,36.9345,RUMBLE_STRIP,USER,True,ONE_WAY,217.1,217.1,2025-09-13T17:24:09.947125Z,,,,,,,,1757784250029,0,0
-1.32954,36.88513,SPEED_BUMP,USER,True,ONE_WAY,295.3,295.3,2025-09-13T17:30:47.819702Z,,,,,,,,1757784647901,0,0
-1.32941,36.88485,SPEED_BUMP,USER,True,ONE_WAY,294.8,294.8,2025-09-13T17:30:55.976488Z,,,,,,,,1757784656055,0,0
-1.26254,36.75043,SPEED_BUMP,USER,True,BIDIRECTIONAL,215.2,215.2,2025-09-15T15:08:20.495750Z,,,,,,,,1757948900561,0,0
-1.26458,36.73968,SPEED_BUMP,USER,True,ONE_WAY,271.4,271.4,2025-09-15T15:12:42.282871Z,,,,,,,,1757949162372,0,0
-1.24733,36.68451,SPEED_BUMP,USER,True,BIDIRECTIONAL,19.9,19.9,2025-09-16T03:17:16.899025Z,,,,,,,,1757992636978,0,0
-1.26007,36.71888,SPEED_BUMP,USER,True,ONE_WAY,81.5,81.5,2025-09-16T03:41:44.056814Z,,,,,,,,1757994104140,0,0
-1.26132,36.80101,SPEED_BUMP,USER,True,ONE_WAY,342.0,342.0,2025-09-16T05:53:18.591387Z,,,,,,,,1758001998653,0,0
-1.26083,36.80084,SPEED_BUMP,USER,True,ONE_WAY,341.2,341.2,2025-09-16T05:53:30.349944Z,,,,,,,,1758002010406,0,0
-1.25963,36.79631,POTHOLE,USER,True,ONE_WAY,281.8,281.8,2025-09-16T05:55:02.361661Z,,,,,,,,1758002102421,0,0
-1.25835,36.79515,SPEED_BUMP,USER,True,BIDIRECTIONAL,317.3,317.3,2025-09-16T05:55:53.640717Z,,,,,,,,1758002153732,0,0
-1.25806,36.79486,SPEED_BUMP,USER,True,BIDIRECTIONAL,316.1,316.1,2025-09-16T05:56:02.709941Z,,,,,,,,1758002162799,0,0
-1.25755,36.79403,SPEED_BUMP,USER,True,BIDIRECTIONAL,280.0,280.0,2025-09-16T05:56:18.776419Z,,,,,,,,1758002178860,0,0
-1.25747,36.79347,SPEED_BUMP,USER,True,BIDIRECTIONAL,277.4,277.4,2025-09-16T05:56:29.907608Z,,,,,,,,1758002189990,0,0
-1.25748,36.79302,SPEED_BUMP,USER,True,BIDIRECTIONAL,262.6,262.6,2025-09-16T05:56:40.718382Z,,,,,,,,1758002200806,0,0
-1.2579,36.79229,POTHOLE,USER,True,ONE_WAY,184.5,184.5,2025-09-16T05:56:59.057353Z,,,,,,,,1758002219134,0,0
-1.25045,36.76951,SPEED_LIMIT_ZONE,USER,True,BIDIRECTIONAL,269.3,269.3,2025-09-16T15:49:38.039202Z,,50.0,150.0,-1.25043071,36.7712013,-1.25042257,36.76985074,1758037778129,0,0
-1.26164,36.75065,SPEED_BUMP,USER,True,BIDIRECTIONAL,188.3,188.3,2025-09-16T15:55:34.991150Z,,,,,,,,1758038135081,0,0
-1.26024,36.71814,SPEED_LIMIT_ZONE,USER,True,BIDIRECTIONAL,76.5,76.5,2025-09-17T05:40:26.707187Z,,50.0,146.0,-1.26074787,36.71616844,-1.26041637,36.71744683,1758087626793,0,0
-1.2628,36.72781,RUMBLE_STRIP,USER,True,ONE_WAY,119.7,119.7,2025-09-17T05:41:52.599110Z,,,,,,,,1758087712683,0,0
